problem_num,A,B,A_rates,predictions,error
M356,This choice offers a better average payoff and wins more often,Chase the ultimate prize in this option at the peril of frequent dips and a lean positive average,0.83,0.7162109523809518,0.11378904761904818
M908,The increase you get here is minimal compared to the higher potential of the alternative,"It tempts with the prospect of extreme wins, but typically, a loss is the more familiar outcome",0.79,0.6763099999999999,0.11369000000000018
M479,"This choice frequently results in a positive outcome, with only a rare occasion of minimal loss","One must consider that the chance of landing the largest uplift is slightly favorable at best, leaving an outcome of modest improvement more probable",0.69,0.5763999999999996,0.11360000000000037
M86,"Safe harbor assured, this option is the go-to for steady positive returns",This is a more lucrative option for risk-takers who are comfortable with the prospect of gaining nothing most of the time,0.87,0.7572249999999999,0.11277500000000007
M912,"A touch of patience may lead to riches; though often slightly outpaced, this bet can surprise with rare but large gains","This choice could yield a high gain, though it comes with the uncertainty of a financial setback",0.74,0.6272257070707075,0.11277429292929253
M626,This choice tends to be the better option for those preferring more occurrences of lesser losses over the risk of a single larger loss,Chaos and calamity are the hallmarks of this bet,0.92,0.8081211772098879,0.11187882279011219
M519,"While safe, this choice doesn't offer the excitement or potential of a much larger gain",Play this gambit for the adrenaline,0.66,0.5483999999999992,0.11160000000000081
M868,"A beacon of unwavering positivity, this option stands distinguished against less predictable alternatives","Should you choose this, be aware that you face a real chance of losing out, in stark contrast to the other option which offers frequent but smaller wins",0.81,0.7004916666666674,0.10950833333333265
M902,"With this choice, you can enjoy the peace of mind that comes with a high probability of a positive outcome","If you're the daring type, this option invites you to take a chance at a reward that is quite substantial",0.86,0.7506321428571426,0.10936785714285735
M392,"This is a safer choice with a more predictable range of loss, providing a less volatile experience compared to its alternative",This option can propel you to the top or pull you to the bottom,0.79,0.6808413288969548,0.10915867110304522
M400,"The odds here suggest a frequent dip, with the less likely prospect of reaching a break-even point",This option is perpetually the less favorable bet,0.75,0.6417908458646618,0.10820915413533816
M278,"If you prefer a guaranteed positive outcome, this is the option you can count on every time",Often favorable outcomes are overshadowed by the thrill of its high unpredictability,0.9,0.792197790309106,0.10780220969089405
M393,"With this option, you can expect a consistent result without any variation","A safe play, maybe, but this option won't ever take the lead",0.85,0.7422180952380952,0.10778190476190475
M821,"In this option, there is a chance to come out slightly ahead, but it's more likely to result in a small loss","This option is a predictable downer, always taking more than it has the potential to give",0.88,0.7722250980392161,0.10777490196078388
M334,Choose the safety of a sure gain over the unpredictability of potential losses,"Never the star, this bet plays a constant supporting role",0.84,0.7325930288102714,0.10740697118972853
M444,"By choosing this, you secure an increment without the option of loss",The possibility of a severe dip lurks behind the attractive promise of this option,0.88,0.7735663970588235,0.10643360294117654
M198,"This opportunity presents a more consistent, yet modest positive result, with the chance of a small setback","Here's a option that puts you on the edge, capable of great rewards offset by equally great risks",0.71,0.6043000000000004,0.10569999999999957
M554,"Safe yet modest, this option brings steady small wins","A proverbial coin flip, this option can lead to resounding success or significant financial woes",0.92,0.8145113957307069,0.10548860426929318
M69,"This option offers no opportunity for financial growth, as it results in no change",Opting for this choice means most of the time you will incur a slight financial detriment,0.72,0.6148833333333329,0.10511666666666708
M584,"For those seeking certainty without the anxiety of chance, this option offers a predictable result",Expect a rollercoaster with this wager,0.88,0.7752394588744588,0.10476054112554123
M176,"Though it might pay less on average, its consistent plus side and rare negatives offer a safer bet",Brace yourself for the increased likelihood of it dipping into the red,0.94,0.8358999999999991,0.10410000000000086
M135,"With this choice, you can have peace of mind, free from the risk of losing",Get ready for a rollercoaster ride,0.81,0.7070163636363641,0.10298363636363594
M833,Strike a balance between occasional losses and the highest highs,"If you're looking to consistently lose with the occasional disastrous outcome, this option's your match",0.94,0.8376756516780703,0.1023243483219296
M738,"Choosing this option means you will always experience a gain, with no chance of loss","While the allure of a jackpot looms, the familiar outcome often leads to small but more probable setbacks",0.96,0.8577702050825983,0.1022297949174017
M701,"In comparison to its alternative, this option offers more frequent, albeit smaller, positive outcomes","With a considerable risk of loss, a bright spot exists",0.84,0.7379000000000011,0.10209999999999886
M752,"This choice is generally more favorable because occasionally you will come away without any loss, unlike the consistent loss faced in the alternative","With this option, you will consistently face a minor loss, yet there is a small risk of incurring a rather large one",0.92,0.8181950000000009,0.10180499999999915
M653,"A choice for the cautious, where prosperity is the trend and dramatic losses are off the table","Time after time, this option is the unfortunate straggler",0.91,0.8081999999999988,0.10180000000000122
M152,This wager sways favorably with consistent wins,"You stand to lose a small amount most of the time with this riskier bet, while the chance for a large gain is minimal",0.94,0.8383927388377382,0.10160726116226171
M993,Choose this option for its continuous positive payoffs,"For those with an appetite for risk and aiming for the highest possible gain, this is the most suitable option despite the small losses",0.8,0.6998521042471038,0.10014789575289629
M615,This option charters a straight course through troubled financial waters,Brace for a deflating experience.,0.85,0.7500428197877389,0.09995718021226108
M196,This option keeps things even,"Traverse a landscape of prospects, where the norm is a favorable rise with infrequent, yet substantial dips",0.75,0.6510010315850476,0.09899896841495237
M857,Positive payouts every round make this option a beacon of hope,You might win big with this option,0.84,0.7415502105152921,0.09844978948470784
M131,Pick this option,Pledge to a venture where the pinnacle of success comes hand-in-hand with the specter of notable shortfall,0.89,0.7916209978746749,0.09837900212532513
M418,"This option holds dominance in its predictability and is the safer bet, making it more suitable for the risk-averse",This option generally disappoints with more frequent and substantial losses,0.91,0.8120007142857136,0.0979992857142864
M338,"Compared to its counterpart, this option eliminates uncertainty, making it a reliable choice if avoiding risk is a priority",Hold the line with this option,0.86,0.7630317733990148,0.09696822660098514
M74,Choose certainty and avoid the risk of a significant loss,"Choose this option for primarily positive play, but be ready for the rare dip into dramatic losses",0.73,0.6332238095238089,0.09677619047619113
M192,A haven for steady earners looking to avoid the low tides while riding the waves to success,"The option is a paradox, often leaning toward loss yet holding the golden ticket for the ultimate win",0.88,0.7836435828877006,0.09635641711229936
M423,A option that avoids the pitfalls of loss,You're either soaring to unprecedented heights or plummeting to surprising depths,0.88,0.784056325219743,0.095943674780257
M210,"Equal or better, this option remains indomitable against its rival",This option promises hefty losses more often than outshining its competitor,0.89,0.7941915086358193,0.09580849136418068
M461,Choose this option,It is a less favorable option for those who prioritize the security of their current financial position,1.0,0.9042966666666665,0.09570333333333347
M565,"For a secure and predictable outcome, this is the superior choice, ensuring a favorable result every time","A option of great uncertainty, presenting a bounty for the fortunate few against a backdrop of frequent minor losses",0.92,0.8244300000000007,0.09556999999999938
M734,"This option presents a modest risk, leading to a small loss more frequently, but also includes a chance of a slightly larger loss",The excitement of the highest win is tempered by frequent losses,0.61,0.5146999999999998,0.09530000000000016
M401,"This option is a safer bet, with no losses and more consistent wins than its rival","The grand prize dangles alluringly in this game of chance, which generally leans in favor of the house",0.81,0.7158817832704933,0.09411821672950671
M113,"Smooth sailing ahead for those seeking stability, without the troughs yet with potential crests","With a considerable risk of loss, a bright spot exists in this bet",0.81,0.715983333333334,0.09401666666666608
M43,Secure a surefire win with this option,"As options go, this one always sees its peer take the laurels",0.8,0.7061577052545147,0.09384229474548533
M553,This option guarantees an increase with no risk involved,"Embrace the possibility of growth with this option, but be mindful of the infrequent yet grave risk",0.81,0.7162499424236272,0.09375005757637289
M929,"The strength of this choice lies in its assurance of gain, without the worry of potential loss",This option shines with the brightest reward despite the risk of loss,0.73,0.6363603070175432,0.09363969298245678
M850,Bet on the brighter side with this consistently rewarding option,"If the outcome is not favorable, you may find yourself in a worse position than when you started",1.0,0.9071137644787646,0.09288623552123543
M674,Enjoy peace of mind with this option,"If unlucky, you can face a considerable setback, much larger than any gain of the alternative option",0.85,0.7571346800046799,0.0928653199953201
M778,"This option more often than not results in a positive outcome, though it can occasionally lead to a slight loss","When losses happen with this choice, they are notably greater compared to its counterpart",0.88,0.7877422149122811,0.09225778508771887
M910,"One can expect a positive result from this choice, delivering a gain that varies from small to moderate","For those cautious about their steps, the possibility of a crippling loss, however improbable, is a significant deterrent",0.9,0.8080882142857148,0.09191178571428527
M220,"By picking this, you embrace a steady and reliable outcome, free from the worries of chance working against you",This option involves a high reward possibility but comes with a significant chance of a minor loss,0.75,0.6581394736842106,0.09186052631578945
M689,This option shines with positive potential and lower variance,"For those who value reliability in their ventures, this option presents consistent, albeit more conservative, outcomes",0.71,0.6182222222222227,0.09177777777777729
M780,"This option offers a predictably negative outcome, with a slimmer loss ratio than its alternative",A option that can take you to the highest high or the lowest low,0.52,0.4284000000000002,0.09159999999999979
M955,"This option offers a chance of a positive outcome without risking any loss, balancing potential gain with the safety of not losing anything","While capable of wins, this option leans towards loss more often",0.81,0.7190198964548972,0.09098010354510289
M744,A positive result is a sure thing with this optio,You may end up with less often,0.92,0.8290596825396837,0.09094031746031639
M282,Guarantee yourself an increase with zero risk involved,Expect a thrilling but uncertain venture with this option,0.86,0.7690871812596004,0.09091281874039958
M978,You have an opportunity to make a gain without risking a significant sum,"The option's positive average payoff invites wealth, albeit tethered to the chance of a significant setback",0.74,0.6493133658008661,0.09068663419913392
M726,A option with a silver lining,"The big win is rare in this high-stakes option, where minor triumphs are overshadowed by possible losses",0.73,0.639805187969924,0.09019481203007595
M524,"It stands as a paragon of balance, coupling opportunity with a sense of security, leading to prosperity with fewer upsets","An opportunity to reach the heights of success or the depths of loss, a testament to its erratic nature",0.84,0.7498427830941,0.09015721690589995
M443,"This is the most consistent option, delivering the same result every time without any unpleasant surprises",This choice carries a significant risk of a loss that is nine times worse than the certain loss of the alternative,0.93,0.8398770915032688,0.09012290849673121
M303,"The charm of steady, positive returns and the potential for triumphant gains makes this option highly appealing",Expect unpredictability in this option,0.97,0.8808848359073359,0.08911516409266407
M361,"A safe harbor in stormy seas, this option consistently rewards players with certainty and higher averages",This option always falls short compared to its competition,0.97,0.8822963831993773,0.08770361680062266
M185,Relish this option that never dips into the red,"While the odds of a loss are high, the rare win could be substantial",0.76,0.6725252677147411,0.08747473228525893
M412,"With no risk of loss and a consistently positive outcome, this option shines with a steady win rate against its peer","Not for the faint of heart, this option carries the hope of a grand win amidst higher chances of defeat",0.88,0.7927410900846938,0.08725890991530616
M940,"While not immune to loss, this choice maintains a trajectory of more frequent wins, favoring steady progress","While this wild option could top the charts, it generally secures a lesser average gain",0.84,0.7531938109543725,0.08680618904562742
M384,This option guarantees a positive outcome,"If the excitement of a potential significant gain appeals to you, this option invites you to take the leap towards a higher reward",0.67,0.5834324324324333,0.08656756756756678
M924,"It's chosen for its regular avoidance of losses, contrasting with another choice that brings about fewer but larger gains","Exploration through a realm of possibilities, unveiling significant spoils or considerable risks",0.74,0.6540000000000005,0.08599999999999952
M240,"With this choice, victory is certain",Carries a risk where one could sustain a steep loss that far exceeds the secure option's offer,0.94,0.8542855555555547,0.0857144444444452
M1000,This option stands out with a lower risk profile compared to its counterpart,"Go with this if you're aiming for a chance at a big win, which cannot be matched by the steady, smaller returns of the alternative",0.53,0.4445400000000005,0.08545999999999954
M71,This option offers more frequent wins and smaller losses compared to its erratic rival,Favors those who don't mind occasional heavy losses for the potential of a significant gain,0.74,0.655564166666667,0.08443583333333304
M203,"This option swings more towards a hefty payoff, with a rare hiccup on the way","Always ending in red, it stands out as the less fortunate choice, with higher ups-and-downs",0.96,0.8756633333333323,0.08433666666666761
M575,"Occasionally leading to a small reward, this option carries a moderate risk of a loss less severe than the alternative","This choice is a pursuit for those favoring a slimmer hope of a rich return over consistent, small downfalls",0.65,0.5658051515151512,0.08419484848484882
M53,Opt for a modest downside,"Though this option can pay off big, the odds are more stacked towards a disappointing outcome",0.71,0.6260714285714291,0.08392857142857091
M4,"For those valuing certainty over chance, this is the better option to avoid the risk of a larger loss",This option often fumbles,0.97,0.8862735859073355,0.08372641409266446
M26,"Compared to the other option, this one is superior in terms of ensuring a gain without any potential loss",This option is the unfortunate straggler,0.97,0.886294269480519,0.08370573051948094
M948,This option presents a fairly consistent outcome with a regularly occurring small deduction but holds a possibility for a marginally higher deduction,Tempting with both the loftiest win and the deepest loss,0.76,0.6764654166666668,0.08353458333333319
M172,"The charm of steady, positive returns and the potential for triumphant gains makes this option highly appealing","This choice is better for the bold, offering a chance to significantly bolster your position at the risk of a loss",0.79,0.7068629310344826,0.08313706896551742
M589,This option grants you constant positive returns,"This opportunity often leads to modest gains, but a rare setback could erase multiple successes",0.96,0.8771547420634911,0.08284525793650888
M351,This option reigns supreme for savvy savers,Expect a bumpy ride with this high variance option,0.79,0.7073349999999999,0.0826650000000001
M440,"Secure a win every round with this option, knowing you're also poised for the prime jackpot","In this adventurous wager, you could seize a windfall or deplete your stakes, with generally more weight given to the downside",0.95,0.8677390403926517,0.08226095960734825
M183,It's a haven of good fortune,"On balance, this choice brings marginal gains more often, but the rarer losses can be more pronounced",0.77,0.6878333333333339,0.08216666666666617
M410,"This is a better choice for consistent, moderate gains with no risk attached","With an elevated risk of lesser returns, this option still dangles the carrot",0.96,0.8779287499999987,0.08207125000000126
M776,Choosing this option is a no-brainer; it's always the superior bet,This option is the unfortunate straggler,0.95,0.8681580829228249,0.08184191707717503
M848,This unrivaled option offers steadfast positivity,This option's outcome can swing from the highest high to the lowest low,0.81,0.728405363984675,0.08159463601532502
M37,"Here, you have a chance of improving your position with no risk of losing, yet the opportunity to gain is relatively less frequent","This daring option promises a rare yet significant triumph, despite a usual trend of underperforming",0.59,0.5085916666666673,0.08140833333333264
M106,The regularity of a slightly more favorable outcome makes this choice stand out if consistency is key for you,"With this option, you are more likely to get a less unfavorable outcome, but you risk a significant loss occasionally",0.96,0.8788226787874855,0.08117732121251442
M322,"A risk-averse player's choice, this option offers consistent returns over unpredictable ones","Chase the highest win, but beware, the odds of hitting rock bottom are equal",0.73,0.6496163957307053,0.0803836042692947
M5,Opt for this option and outmatch the other option reliably,"A recurrent tale of missed chances compared with the other, safer bet",0.81,0.7299149242424252,0.08008507575757484
M516,"Despite its consistent losses, this option outshines the alternative","The risk of loss here is not only bigger compared to the alternative, but it is also far more likely than the chance of a gain",0.87,0.790290218253968,0.07970978174603205
M252,This option consistently outshines its counterpart in every draw,The other option always outperforms this option,0.76,0.6803047186147184,0.07969528138528159
M82,Choose this option when you want a bet that won't disappoint,"A safe play, maybe, but this option won't ever take the lead",0.81,0.7305787878787884,0.07942121212121167
M871,Secure profits with this option,"This option outshines the other if high rewards are what you're after, despite the associated risks",0.72,0.6411432657657652,0.07885673423423478
M394,This choice offers a steady outcome with no variation,Expect a seesaw of outcomes,0.75,0.6712951159147869,0.07870488408521314
M379,A stronghold of gain exempts you from the dread of loss,This bet's a double-edged sword,0.79,0.7115252052545157,0.07847479474548436
M779,"It's a steady bet that generally provides incremental advantages, sidestepping larger losses",A balancing act prone to tipping towards the less favorable outcome,0.86,0.7818192982456138,0.07818070175438618
M987,It's a haven of good fortune,"This option holds the allure of a remarkable triumph, tempered with the sobering prospect of more frequent disappointments",0.83,0.7519649999999988,0.07803500000000119
M465,"As the less severe of the two in terms of potential losses, this option provides a more secure feeling with its outcomes","You'll likely lose less often with this option, but its payoffs are consistently lower overall",0.75,0.6720416666666668,0.07795833333333324
M737,Here's a option that's all reward,A game of calculated risks,0.88,0.8027361287242171,0.07726387127578294
M448,This option is a solid contender,"Set to lose every time, this option also threatens with greater losses and higher unpredictability",0.92,0.843117047876902,0.07688295212309804
M8,"When preferring a risk-free approach that values preservation over chance, this option undoubtedly has the advantage","There's an opportunity for a positive outcome that is likely, though a less likely negative result is more substantial",0.74,0.6637946428571432,0.07620535714285681
M681,"The growth here is steady but small, offering certainty at the cost of higher potential returns","A option that can soar to the highest heights, yet often dips lower than its rival option",0.8,0.723814014778324,0.07618598522167608
M966,"A winner by average, this option promises a sunnier outcome",A game of calculated risks,0.79,0.7142892306780467,0.07571076932195331
M885,"This option shines more often than not, offering a slightly better outcome in many instances",This option never comes out on top,0.89,0.8151792063492067,0.0748207936507933
M167,"This is the safest path, ensuring that one's situation remains unchanged","Brace for a rocky option, peppered with as many highs as lows and a penchant for unpredictability",0.77,0.6952633333333338,0.07473666666666623
M327,"Navigate through the uncertainty with this less perilous choice, which provides regular but not the most extensive rewards","Veer toward this enticing prospect, where though losses may be frequent, a victorious outcome triumphs significantly",0.76,0.685274841435863,0.07472515856413697
M836,Embrace the gentle waves of success this option offers,This choice presents a significant gain but comes with the risk of a considerable loss,0.88,0.8055571428571429,0.07444285714285714
M173,Steadiness is the hallmark of this option,Choose the path of high drama,0.85,0.775913095238095,0.07408690476190494
M707,A option that promises more security,"Experience the thrill of notable gains that are not present in the opposing choice, albeit mixed with larger setbacks",0.77,0.6960000000000006,0.0739999999999994
M495,"With this selection, you can expect to gain a bit more often than not, while sometimes gaining a little less","The prospect of a sizable reward is captivating, yet the greater risk of walking away with less is considerable",0.82,0.7463215668202758,0.07367843317972411
M869,"This option is the safer bet if you prefer to avoid larger losses, as the worst outcome is less severe than the alternative","This is a high-risk choice that often results in a loss, only sometimes offset by the slim odds of a large win",0.91,0.8368788647901791,0.07312113520982089
M477,"If you're risk-averse and looking for a certain increase, this choice is superior as it offers guaranteed results",There's a risk of experiencing a considerable loss that can overshadow the possibility of a larger gain,0.97,0.8970265476190471,0.07297345238095287
M860,Lean towards this bet for a guaranteed swell in your pocket,"For optimists who believe in favorable odds, choosing this option can be seen as the better decision due to its higher potential payout",0.78,0.7075106746031752,0.07248932539682484
M742,"This option always dips into the red, but it tends to do so with a touch of grace, often mitigating losses better than its peer","This option carries a substantial risk of loss, one that dwarfs the surefire minor setback its alternative promises",0.73,0.6579666791979946,0.07203332080200542
M290,The gain is modest and may not be as exciting as the potential high rewards of the alternative,"With this exciting option, you have the prospect of obtaining a much larger windfall compared to the other safe but limited alternative",0.6,0.5287000000000006,0.07129999999999936
M861,"This approach favors cautious players, accepting consistent, smaller deficits without surprises","A favorable bet, but don't overlook the slim shot at a hefty loss",0.63,0.5591000000000004,0.07089999999999963
M19,"This is the superior choice for avoiding risk, as it guarantees a smaller, known loss","Prepare for losses, but with a silver lining",0.75,0.6798500125313284,0.07014998746867163
M937,This zero-payoff option is the choice for risk-averse spirits,Expect a bumpy ride with this optio,0.65,0.5800499999999993,0.06995000000000073
M389,"Choosing this path provides a consistent, though not large, benefit, with a slight variation in the amount","The likelihood of experiencing any benefit here is low, making it a high-risk option with often no reward",0.81,0.7401923938223944,0.06980760617760562
M591,Emphasize winnings and minimize risk with this option,A tempting yet treacherous bet,0.86,0.7913031417112297,0.06869685828877026
M535,There's comfort in the reliability of this option's modest bounty,"With this choice, while the potential victory is large, the risk of loss is substantial",0.89,0.8217295028011209,0.06827049719887912
M762,This option offers a deluge of positivity with winning regularity,Navigate a mostly downward path,0.95,0.8818708333333345,0.06812916666666546
M234,Opting for this means you safeguard your position from any potential negative outcome,Playing this option can be a high wire act,0.88,0.8121633874458873,0.06783661255411266
M784,This option grants you constant positive returns,The lure of topping the competition comes paired with the peril of steeper losses,0.9,0.832203874458875,0.06779612554112502
M97,"This option, while consistently yielding a loss, surprisingly outperforms the other in average gains",Venture here if you’re willing to stomach probable losses,0.84,0.7726741534003645,0.06732584659963547
M441,Ride the express lane to returns with this no-risk option,"Venture into volatile territory with this option, where losses loom larger than its counterpart's",0.91,0.8440191140327085,0.06598088596729157
M531,This unrivaled option offers steadfast positivity,A windfall is possible,0.84,0.7745614181286561,0.06543858187134388
M305,Trust this option for its solid track record of positive results and a lower chance of downside,Get ready for a wild option that could pocket you the biggest prize or the lowest,0.73,0.6646747222222216,0.06532527777777841
M919,Choosing this means you avoid any chance of loss and gain consistently,"Opting for this could result in a loss, which is a stark contrast to the guaranteed positive of the other option",0.82,0.754742799049609,0.065257200950391
M578,"It's an enclave of consistent positive outcomes, providing a constant flow of success that its competitor might envy","For the risk-taker, this option is potentially much more lucrative than the guaranteed small gain",0.72,0.6547933333333327,0.0652066666666673
M661,"Tread lightly with this choice, where losses are more frequent than gains, despite the potential for a pleasantly unexpected payout",The potential for loss here is substantial and dwarfs the smaller upside,0.81,0.744955054945056,0.06504494505494407
M622,"For those prioritizing a guaranteed increment without the distress of a possible loss, this choice stands out",The thrill of the highest payout is tempered,0.77,0.7075385213032588,0.062461478696741235
M402,"This option promises no chance of loss, with steadier, though not the highest, gains",Its moments of victory can steal the spotlight,0.65,0.5879647058823525,0.06203529411764752
M749,"While safe, this choice lacks the possibility of a significant increase",The prospect of a large growth might make this option exciting for the risk-taker,0.61,0.5479999999999996,0.06200000000000039
M175,You will receive a small loss,"You have an opportunity to come out ahead on a regular occurrence, yet the risk is a serious financial setback",0.5,0.4382,0.06180000000000002
M671,This pick not only wins but flaunts stability,"This option represents the potential for a significant boost to your gain, tempered by a not insignificant chance of a decrease",0.78,0.718300714285715,0.06169928571428507
M854,This choice gives you an equal chance to either gain a small reward or incur a small loss,"With a higher chance of losing than winning, this option tempts with its rare but large gains",0.71,0.648321884452511,0.06167811554748892
